iteration,timestamp,T41_LEVEL,T42_LEVEL,J1_LEVEL,J1_SUPPLY,J1_DEMAND,J2_LEVEL,J2_SUPPLY,J2_DEMAND,J3_LEVEL,J3_SUPPLY,J3_DEMAND,J4_LEVEL,J4_SUPPLY,J4_DEMAND,J5_LEVEL,J5_SUPPLY,J5_DEMAND,J6_LEVEL,J6_SUPPLY,J6_DEMAND,J7_LEVEL,J7_SUPPLY,J7_DEMAND,J8_LEVEL,J8_SUPPLY,J8_DEMAND,J9_LEVEL,J9_SUPPLY,J9_DEMAND,J10_LEVEL,J10_SUPPLY,J10_DEMAND,J11_LEVEL,J11_SUPPLY,J11_DEMAND,J12_LEVEL,J12_SUPPLY,J12_DEMAND,J13_LEVEL,J13_SUPPLY,J13_DEMAND,J14_LEVEL,J14_SUPPLY,J14_DEMAND,J15_LEVEL,J15_SUPPLY,J15_DEMAND,J16_LEVEL,J16_SUPPLY,J16_DEMAND,J17_LEVEL,J17_SUPPLY,J17_DEMAND,J18_LEVEL,J18_SUPPLY,J18_DEMAND,J19_LEVEL,J19_SUPPLY,J19_DEMAND,J20_LEVEL,J20_SUPPLY,J20_DEMAND,J21_LEVEL,J21_SUPPLY,J21_DEMAND,J22_LEVEL,J22_SUPPLY,J22_DEMAND,P78_FLOW,P78_STATUS,P79_FLOW,P79_STATUS,attack1,attack2
885,2021-10-27 19:42:53.311306,3.2335922633271514,3.048,80.20877909756521,47.985085496130665,47.9848841285801,55.94794615987742,19.194073118355202,19.193952890873856,53.055349234503645,19.19406344409895,19.193952890873856,51.10081927314067,57.58196395654126,57.581859940218536,38.02189576848859,57.58192021423608,57.581859940218536,37.83057966685928,57.58191957438163,57.581859940218536,37.781995512960144,57.58191941189251,57.581859940218536,39.876197816870295,38.38797183492422,38.38790535921539,26.932513956374155,38.38792854492643,38.38790535921539,27.355010386710337,38.38792995796075,38.38790535921539,27.730175387073082,38.38793121269567,38.38790535921539,51.20058088245863,47.98498847855435,47.9848841285801,56.12793260338518,47.985004958023985,47.9848841285801,54.71902948640533,47.985000245964144,47.9848841285801,50.84978428911957,47.98498730531929,47.9848841285801,28.876965988993042,38.387935048123296,38.38790535921539,27.869822992286487,95.96979500022256,95.96976867969254,51.04357007894343,47.98498795343357,47.9848841285801,51.071421131655086,95.96987259769351,95.96976867969254,80.21887478687043,0.0,0.0,54.73783895228673,0.0,0.0,27.86982299228648,0.0,0.0,0.0,0.0,842.7339646951417,1.0,0,0
886,2021-10-27 19:43:00.687638,3.0480504373366943,3.048,78.37717194817942,47.985079370342184,47.9848841285801,50.21176676150388,19.194053933770956,19.193952890873856,47.16823663035498,19.19404375472038,19.193952890873856,45.08733129339532,57.58194384450174,57.581859940218536,32.041117046396714,57.581900211592284,57.581859940218536,31.857874625163575,57.58189959874016,57.581859940218536,31.811255811177364,57.58189944282409,57.581859940218536,33.91667746379127,38.38795190337879,38.38790535921539,21.061697416334155,38.38790891004986,38.38790535921539,21.533605740134615,38.38791048834167,38.38790535921539,21.957194677437453,38.387911905029874,38.38790535921539,45.705816324015856,47.98497010137918,47.9848841285801,50.48240380186589,47.984986076619585,47.9848841285801,47.479486456011955,47.984976033397984,47.9848841285801,44.70544133323869,47.98496675563684,47.9848841285801,22.887414734580396,38.387915016139864,38.38790535921539,22.04746757055436,95.96977552742364,95.96976867969254,45.09155566364415,47.98496804699166,47.9848841285801,45.03153834873044,95.96985239737688,95.96976867969254,78.38954344011857,0.0,0.0,47.47948645601196,0.0,0.0,22.047467570554392,0.0,0.0,0.0,0.0,940.5051112936139,1.0,0,0
887,2021-10-27 19:43:06.514870,3.0480504373366943,3.048,78.37717197440757,47.98507937034227,47.9848841285801,50.21176672781139,19.194053933770842,19.193952890873856,47.168236593897596,19.19404375472026,19.193952890873856,45.08733125400931,57.5819438445016,57.581859940218536,32.04111707086766,57.58190021159236,57.581859940218536,31.857874664548664,57.58189959874029,57.581859940218536,31.81125585424429,57.58189944282423,57.581859940218536,33.916677529370986,38.38795190337901,38.38790535921539,21.061697579761596,38.3879089100504,38.38790535921539,21.53360596671192,38.38791048834243,38.38790535921539,21.957194921615944,38.387911905030684,38.38790535921539,45.70581675258959,47.98497010138062,47.9848841285801,50.482403794734296,47.98498607661956,47.9848841285801,47.47948631781813,47.98497603339753,47.9848841285801,44.705441252960135,47.98496675563657,47.9848841285801,22.88741477170491,38.38791501613999,38.38790535921539,22.04746782200793,95.96977552742447,95.96976867969254,45.09155593551926,47.98496804699257,47.9848841285801,45.03153814764487,95.96985239737621,95.96976867969254,78.38954346632295,0.0,0.0,47.47948631781814,0.0,0.0,22.047467822007967,0.0,0.0,0.0,0.0,940.5051103172686,1.0,0,0
888,2021-10-27 19:43:11.459226,3.0480504373366943,3.048,78.37717220463428,47.985079370343044,47.9848841285801,50.211767313212626,19.1940539337728,19.193952890873856,47.168237199679886,19.194043754722284,19.193952890873856,45.087331876902155,57.581943844503684,57.581859940218536,32.04111769643077,57.58190021159445,57.581859940218536,31.857875290765683,57.58189959874239,57.581859940218536,31.811256480620724,57.58189944282633,57.581859940218536,33.91667815666754,38.38795190338111,38.38790535921539,21.061698202820956,38.38790891005248,38.38790535921539,21.533606587279,38.3879104883445,38.38790535921539,21.957195537674153,38.387911905032745,38.38790535921539,45.705817335693496,47.984970101382565,47.9848841285801,50.48240437261088,47.984986076621496,47.9848841285801,47.47948703938417,47.98497603339994,47.9848841285801,44.705441891484504,47.98496675563871,47.9848841285801,22.887415399356712,38.38791501614208,38.38790535921539,22.047468443874024,95.96977552742655,95.96976867969254,45.09155655548967,47.98496804699464,47.9848841285801,45.03153877921664,95.96985239737832,95.96976867969254,78.38954369634087,0.0,0.0,47.479487039384175,0.0,0.0,22.04746844387406,0.0,0.0,0.0,0.0,940.5051017470639,1.0,0,0
889,2021-10-27 19:43:16.826605,3.0480504373366943,3.048,73.28853383180571,65.23238020799405,65.23220198512206,37.58282132080813,26.09293856565969,26.092879760121452,33.35100771773681,26.092924412409076,26.092879760121452,30.623665144475453,78.27867653429924,78.27864100357664,16.288030222051866,70.64193107815,78.27864100357664,16.133133117972672,70.30523076362236,78.27864100357664,16.093447741857485,70.2187067316155,78.27864100357664,19.314807998428666,51.28403686510756,52.18575894583881,7.06112850247593,31.008022006272533,52.18575894583881,7.770336084554401,32.527966029747866,52.18575894583881,8.240578109395168,33.49776613088818,52.18575894583881,32.29988915641658,65.23224312195606,65.23220198512206,37.97420483039681,65.23226209963782,65.23220198512206,33.789592915929774,65.2322481042527,65.23220198512206,30.256279098850662,65.23223628712637,65.23220198512206,8.671931629472326,34.363305142559064,52.18575894583881,8.240842446539798,83.74576308111645,130.46440454464823,30.982193020195094,65.23223871493691,65.23220198512206,30.650195339597467,130.46444016410075,130.46440454464823,73.30591177342345,0.0,0.0,33.78959291592986,0.0,0.0,8.240842446539894,0.0,0.0,0.0,0.0,1129.9154230482834,1.0,0,0
890,2021-10-27 19:43:23.915662,3.0480504373366943,3.048,73.28853384014712,65.2323802079941,65.23220198512206,37.58282131212999,26.09293856565966,26.092879760121452,33.35100773247499,26.092924412409126,26.092879760121452,30.623665178344513,78.27867653429935,78.27864100357664,16.288030273629737,70.6419311900045,78.27864100357664,16.133133175637884,70.30523088928769,78.27864100357664,16.093447801020396,70.21870686070513,78.27864100357664,19.314808080907103,51.284036974949245,52.18575894583881,7.061128601378404,31.00802222341405,52.18575894583881,7.770336232368476,32.527966339113206,52.18575894583881,8.240578274726428,33.4977664668416,52.18575894583881,32.29988929728318,65.23224312195654,65.23220198512206,37.97420482858673,65.23226209963781,65.23220198512206,33.78959283668507,65.23224810425243,65.23220198512206,30.25627913764307,65.2322362871265,65.23220198512206,8.671931707591963,34.363305297392785,52.18575894583881,8.24084261412053,83.74576393251341,130.46440454464823,30.982193104346752,65.23223871493718,65.23220198512206,30.650195378099568,130.4644401641009,130.46440454464823,73.30591178175601,0.0,0.0,33.789592836685145,0.0,0.0,8.240842614120634,0.0,0.0,0.0,0.0,1129.9154227378215,1.0,0,0
891,2021-10-27 19:43:29.574748,3.0480504373366943,3.048,73.28853382677453,65.23238020799405,65.23220198512206,37.582821268697714,26.092938565659516,26.092879760121452,33.351007694099806,26.092924412408998,26.092879760121452,30.62366514410104,78.27867653429924,78.27864100357664,16.28803025128484,70.64193114155024,78.27864100357664,16.13313315454383,70.30523084332671,78.27864100357664,16.09344778023684,70.21870681536485,78.27864100357664,19.314808058259327,51.284036944884186,52.18575894583881,7.061128582758625,31.008022182532546,52.18575894583881,7.770336220211517,32.52796631366725,52.18575894583881,8.240578264051914,33.49776644514533,52.18575894583881,32.29988928294608,65.2322431219565,65.23220198512206,37.97420478669209,65.23226209963768,65.23220198512206,33.78959276590963,65.23224810425219,65.23220198512206,30.256279102869687,65.23223628712638,65.23220198512206,8.671931681132406,34.36330524496764,52.18575894583881,8.240842603527222,83.74576387868547,130.46440454464823,30.98219307680136,65.2322387149371,65.23220198512206,30.650195342969194,130.46444016410078,130.46440454464823,73.30591176839759,0.0,0.0,33.789592765909696,0.0,0.0,8.240842603527325,0.0,0.0,0.0,0.0,1129.9154232355404,1.0,0,0
892,2021-10-27 19:43:35.874587,3.0480504373366943,3.048,73.28853392156127,65.23238020799437,65.23220198512206,37.58282154290081,26.092938565660432,26.092879760121452,33.351007959841155,26.09292441240989,26.092879760121452,30.623665402929067,78.2786765343001,78.27864100357664,16.288030449320658,70.64193157099427,78.27864100357664,16.13313335037037,70.30523127001375,78.27864100357664,16.093447975501324,70.2187072413515,78.27864100357664,19.314808288838634,51.284037250995695,52.18575894583881,7.06112880389294,31.008022668072098,52.18575894583881,7.770336445723829,32.527966785684335,52.18575894583881,8.240578497135537,33.497766918885624,52.18575894583881,32.29988950804476,65.23224312195724,65.23220198512206,37.97420505688422,65.23226209963859,65.23220198512206,33.78959314755375,65.23224810425347,65.23220198512206,30.25627937136322,65.23223628712728,65.23220198512206,8.671931932113504,34.36330574223612,52.18575894583881,8.24084283774239,83.74576506876758,130.46440454464823,30.98219333212412,65.23223871493795,65.23220198512206,30.65019561593274,130.46444016410166,130.46440454464823,73.30591186308385,0.0,0.0,33.78959314755383,0.0,0.0,8.240842837742502,0.0,0.0,0.0,0.0,1129.9154197076389,1.0,0,0
893,2021-10-27 19:43:42.067886,3.0480504373366943,3.048,73.28853388552432,65.23238020799424,65.23220198512206,37.58282146443733,26.092938565660173,26.092879760121452,33.3510078634043,26.092924412409566,26.092879760121452,30.623665291807676,78.27867653429972,78.27864100357664,16.288030343149163,70.64193134075909,78.27864100357664,16.133133239889347,70.30523102928582,78.27864100357664,16.093447863966286,70.21870699802753,78.27864100357664,19.314808146738937,51.28403706234665,52.18575894583881,7.061128650620002,31.00802233153319,52.18575894583881,7.7703362519357375,32.52796638006916,52.18575894583881,8.240578286469603,33.49776649070946,52.18575894583881,32.299889326703685,65.23224312195664,65.23220198512206,37.974204974621316,65.2322620996383,65.23220198512206,33.78959309495092,65.2322481042533,65.23220198512206,30.25627925198009,65.23223628712688,65.23220198512206,8.671931787362357,34.363305455441356,52.18575894583881,8.240842625323266,83.74576398943606,130.46440454464823,30.98219318832114,65.23223871493747,65.23220198512206,30.650195493344075,130.46444016410126,130.46440454464823,73.30591182708511,0.0,0.0,33.789593094950995,0.0,0.0,8.24084262532337,0.0,0.0,0.0,0.0,1129.915421048911,1.0,0,0
894,2021-10-27 19:43:47.943172,3.0480504373366943,3.048,9.69511190476169e-09,0.0014362290886783297,65.23220198512206,-9.1439999898087,-3.058199996591531e-05,26.092879760121452,-9.14399998964393,-3.0581999965364246e-05,26.092879760121452,-9.14399998951486,-3.058199996493257e-05,78.27864100357664,-18.287999988909593,-6.116399996290825e-05,78.27864100357664,-18.287999988689307,-6.116399996217152e-05,78.27864100357664,-18.28799998857448,-6.116399996178748e-05,78.27864100357664,-18.287999988792187,-6.11639999625156e-05,52.18575894583881,-30.47999998867362,-0.00010193999996211904,52.18575894583881,-30.47999998913317,-0.000101939999963656,52.18575894583881,-30.479999989099955,-0.00010193999996354491,52.18575894583881,-9.143999989866058,-3.0581999966107155e-05,65.23220198512206,-9.143999990122333,-3.058199996696426e-05,65.23220198512206,-9.143999989581872,-3.058199996515669e-05,65.23220198512206,-9.143999989316889,-3.0581999964270456e-05,65.23220198512206,-30.479999989077204,-0.00010193999996346883,52.18575894583881,-30.479999989347974,-0.00010193999996437441,130.46440454464823,-9.143999989389355,-3.0581999964512816e-05,65.23220198512206,-9.143999989298548,-3.058199996420912e-05,130.46440454464823,9.695106490426042e-09,0.0,0.0,-9.143999989581262,0.0,0.0,-30.479999989347363,0.0,0.0,0.0,0.0,0.0,0.0,0,0
895,2021-10-27 19:43:53.522738,3.0480504373366943,3.048,71.83229849855651,74.05847344250503,74.05830008999492,33.91026886235472,29.62336538490726,29.62331886217735,29.379319860695777,29.62335023120184,29.62331886217735,26.594093099985596,88.86998059676623,88.86995854289972,12.481513605343384,70.20589936435942,88.86995854289972,12.359567325139418,69.86209642006345,88.86995854289972,12.328178946472995,69.77332907745293,88.86995854289972,15.574297010403262,52.28208913348031,59.24663707223213,3.4272172832197687,24.52559351387377,59.24663707223213,4.261259540572226,27.347504367727726,59.24663707223213,4.708497168929761,28.746826936650383,59.24663707223213,28.666075049289596,74.05832907358055,74.05830008999492,34.31648933895784,74.05834797132441,74.05830008999492,29.79967368138404,74.05833286488779,74.05830008999492,26.257526739068766,74.05832101821917,74.05830008999492,4.833270277709965,29.125222241795296,59.24663707223213,4.681707699608995,71.66232408924499,148.1166008321124,27.062752573252975,74.05832371128747,74.05830008999492,26.558165000706275,148.1166227658178,148.1166008321124,71.85125168923233,0.0,0.0,29.799673681384153,0.0,0.0,4.681707699609134,0.0,0.0,0.0,0.0,1184.1143969528644,1.0,0,0
896,2021-10-27 19:44:01.033081,3.0480504373366943,3.048,71.83229856223922,74.05847344250525,74.05830008999492,33.910268223420765,29.623365384905124,29.62331886217735,29.379318992156474,29.623350231198934,29.62331886217735,26.59409204763484,88.86998059676272,88.86995854289972,12.481513498041553,70.20589905406742,88.86995854289972,12.35956739652833,69.86209661574397,88.86995854289972,12.328179061829927,69.77332939856998,88.86995854289972,15.574297493327878,52.28208994312991,59.24663707223213,3.4272116792694445,24.525573801054232,59.24663707223213,4.261257893410596,27.34749918745111,59.24663707223213,4.708512636444681,28.746870806288626,59.24663707223213,28.66607828168934,74.05832907359137,74.05830008999492,34.31648885233866,74.05834797132277,74.05830008999492,29.799672858320903,74.05833286488503,74.05830008999492,26.25752515269008,74.05832101821387,74.05830008999492,4.833268795611304,29.125217728391775,59.24663707223213,4.68170479434443,71.6623014938745,148.1166008321124,27.06275247768231,74.05832371128716,74.05830008999492,26.55816459370401,148.11662276581643,148.1166008321124,71.8512517528449,0.0,0.0,29.799672858321017,0.0,0.0,4.681704794344561,0.0,0.0,0.0,0.0,1184.1143945827332,1.0,0,0
897,2021-10-27 19:44:06.626184,3.0480504373366943,3.048,71.83229860340244,74.05847344250539,74.05830008999492,33.91026836196348,29.62336538490559,29.62331886217735,29.37931910986899,29.62335023119933,29.62331886217735,26.59409214869515,88.86998059676306,88.86995854289972,12.481513559408777,70.20589922663834,88.86995854289972,12.359567454238322,69.86209677882464,88.86995854289972,12.328179118626016,69.77332955927112,88.86995854289972,15.574297557382831,52.28209005062217,59.24663707223213,3.4272117317748125,24.525573989023833,59.24663707223213,4.261257924729522,27.347499288017403,59.24663707223213,4.70851266451342,28.746870892016755,59.24663707223213,28.666078319768815,74.0583290735915,74.05830008999492,34.316488985712596,74.05834797132323,74.05830008999492,29.799673095422808,74.05833286488583,74.05830008999492,26.257525253501164,74.0583210182142,74.05830008999492,4.833268870461367,29.125217953899956,59.24663707223213,4.681704820998459,71.66230169787657,148.1166008321124,27.06275255590241,74.05832371128741,74.05830008999492,26.55816469825082,148.11662276581677,148.1166008321124,71.85125179396272,0.0,0.0,29.79967309542291,0.0,0.0,4.68170482099859,0.0,0.0,0.0,0.0,1184.1143930507299,1.0,0,0
898,2021-10-27 19:44:11.985282,3.0480504373366943,3.048,71.83229853128088,74.05847344250515,74.05830008999492,33.91026813135822,29.623365384904815,29.62331886217735,29.37931890451794,29.623350231198643,29.62331886217735,26.59409196353296,88.86998059676243,88.86995854289972,12.481513437536771,70.2058988839076,88.86995854289972,12.359567336806432,69.86209644696005,88.86995854289972,12.328179002307605,69.7733292301363,88.86995854289972,15.574297419792053,52.28208981970674,59.24663707223213,3.4272116101875287,24.525573553786153,59.24663707223213,4.261257821387778,27.347498956286742,59.24663707223213,4.70851256262167,28.74687058091228,59.24663707223213,28.666078208364926,74.05832907359112,74.05830008999492,34.31648876154694,74.05834797132248,74.05830008999492,29.799672726602022,74.05833286488459,74.05830008999492,26.257525065520248,74.05832101821359,74.05830008999492,4.833268713714107,29.125217481640373,59.24663707223213,4.681704716990822,71.6623009018481,148.1166008321124,27.062752394142766,74.05832371128687,74.05830008999492,26.55816450400518,148.11662276581615,148.1166008321124,71.8512517219207,0.0,0.0,29.799672726602125,0.0,0.0,4.681704716990961,0.0,0.0,0.0,0.0,1184.1143957349336,1.0,0,0
899,2021-10-27 19:44:17.534189,3.0480504373366943,3.048,71.83229856095572,74.05847344250525,74.05830008999492,33.91026822441386,29.623365384905124,29.62331886217735,29.379318988868317,29.623350231198923,29.62331886217735,26.594092040924142,88.86998059676269,88.86995854289972,12.481513489810194,70.2058990309147,88.86995854289972,12.35956738754387,69.8620965903483,88.86995854289972,12.328179052659012,69.77332937261424,88.86995854289972,15.574297480162969,52.28208992102948,59.24663707223213,3.427211664738208,24.525573749029846,59.24663707223213,4.261257871189244,27.34749911613073,59.24663707223213,4.70851261244417,28.746870733023375,59.24663707223213,28.66607826089086,74.0583290735913,74.05830008999492,34.31648885234539,74.05834797132277,74.05830008999492,29.799672871354684,74.05833286488507,74.05830008999492,26.257525144566973,74.05832101821385,74.05830008999492,4.8332687820372096,29.12521768749175,59.24663707223213,4.681704768359847,71.66230129500174,148.1166008321124,27.06275246439403,74.0583237112871,74.05830008999492,26.55816458558106,148.1166227658164,148.1166008321124,71.85125175156281,0.0,0.0,29.799672871354797,0.0,0.0,4.681704768359985,0.0,0.0,0.0,0.0,1184.1143946305017,1.0,0,0
900,2021-10-27 19:44:23.683973,3.0480504373366943,3.048,71.83229849101426,74.05847344250502,74.05830008999492,33.91026801051431,29.623365384904414,29.62331886217735,29.379318790329958,29.62335023119826,29.62331886217735,26.594091854665884,88.86998059676206,88.86995854289972,12.481513359985055,70.20589866580424,88.86995854289972,12.359567260451007,69.86209623116463,88.86995854289972,12.328178926255932,69.77332901492593,88.86995854289972,15.574297326251504,52.28208966270408,59.24663707223213,3.427211522467174,24.525573239899142,59.24663707223213,4.261257731670919,27.347498668395147,59.24663707223213,4.708512470988353,28.746870301186817,59.24663707223213,28.66607811671204,74.05832907359081,74.05830008999492,34.31648864258298,74.05834797132208,74.05830008999492,29.799672551315965,74.05833286488401,74.05830008999492,26.25752495287192,74.0583210182132,74.05830008999492,4.833268609205379,29.12521716675826,59.24663707223213,4.681704621177968,71.66230016854995,148.1166008321124,27.062752287461322,74.05832371128652,74.05830008999492,26.5581643881234,148.11662276581572,148.1166008321124,71.85125168169853,0.0,0.0,29.79967255131605,0.0,0.0,4.681704621178097,0.0,0.0,0.0,0.0,1184.1143972335651,1.0,0,0
901,2021-10-27 19:44:29.771093,3.0480504373366943,3.048,70.1177022681256,89.14891441361749,89.1487467955542,29.661726633160217,35.65952961874879,35.65949730521818,24.814258214550033,35.65951340644792,35.65949730521818,22.095399881772664,106.97850127870053,106.97849427066038,8.395620750292645,69.31191690176412,106.97849427066038,8.325303559902974,69.02104661157217,106.97849427066038,8.307008758432033,68.94516816054346,106.97849427066038,11.60027948652649,54.315583457147866,71.31899382543443,0.1909769266706158,6.9691723020090395,71.31899382543443,0.8890688044854005,15.036926448564953,71.31899382543443,1.2692551938233885,17.96657624151865,71.31899382543443,24.804944386208664,89.14876286563394,89.1487467955542,30.082328705231443,89.14878051578347,89.1487467955542,25.2147268521241,89.14876423614658,89.1487467955542,21.904125046896016,89.14875316387793,89.1487467955542,0.7375593759604608,13.695908129605298,71.31899382543443,1.0666626751166646,41.17608245519883,178.29749437611036,22.81791760391824,89.14875622004635,89.1487467955542,22.073611440546223,178.29750131127932,178.29749437611036,70.13859037746008,0.0,0.0,25.21472685212424,0.0,0.0,1.066662675116838,0.0,0.0,0.0,0.0,1247.926202028788,1.0,0,0
902,2021-10-27 19:44:37.007519,3.0480504373366943,3.048,70.1176375105623,89.14891441340092,89.1487467955542,29.66148503400869,35.65952961794077,35.65949730521818,24.81402030478452,35.659513405652234,35.65949730521818,22.09516476245811,106.97850127791419,106.97849427066038,8.395515298609865,69.31147829912848,106.97849427066038,8.32520994641038,69.02065561453192,106.97849427066038,8.306918147024843,68.94478928608571,106.97849427066038,11.600187025947617,54.315365377832286,71.31899382543443,0.190977660193621,6.969184237434968,71.31899382543443,0.889127897229616,15.037385384798846,71.31899382543443,1.2693166313667896,17.96698467022675,71.31899382543443,24.804981296675827,89.14876286575739,89.1487467955542,30.08208465059367,89.14878051496723,89.1487467955542,25.214404554323874,89.14876423506864,89.1487467955542,21.903843665919517,89.14875316293686,89.1487467955542,0.7377154159736159,13.697365588699775,71.31899382543443,1.0667463132858748,41.177579869422054,178.29749437611036,22.81783507541867,89.14875621977032,89.1487467955542,22.073012031931086,178.2975013092746,178.29749437611036,70.13852569459092,0.0,0.0,25.214404554324013,0.0,0.0,1.0667463132860437,0.0,0.0,0.0,0.0,1247.9286120386425,1.0,0,0
903,2021-10-27 19:44:42.491558,3.0480504373366943,3.048,70.11763844719593,89.14891441340404,89.1487467955542,29.66148807952241,35.65952961795095,35.65949730521818,24.814022702138686,35.659513405660256,35.65949730521818,22.095166661610982,106.97850127792054,106.97849427066038,8.395515979776409,69.31148111130219,106.97849427066038,8.325210493631268,69.02065788276822,106.97849427066038,8.306918660375011,68.94479141611866,106.97849427066038,11.600187370293291,54.315366182978146,71.31899382543443,0.19097769914700682,6.969184869889772,71.31899382543443,0.8891277654684878,15.037384267695323,71.31899382543443,1.269316541366874,17.966984029092604,71.31899382543443,24.80498157280362,89.14876286575831,89.1487467955542,30.082088181328796,89.14878051497904,89.1487467955542,25.214408869165627,89.14876423508308,89.1487467955542,21.903845645072135,89.14875316294348,89.1487467955542,0.7377121414087907,13.697333878676872,71.31899382543443,1.066746098173908,41.17757571182019,178.29749437611036,22.817836961508014,89.14875621977664,89.1487467955542,22.07302219680121,178.2975013093086,178.29749437611036,70.13852663014457,0.0,0.0,25.214408869165766,0.0,0.0,1.0667460981740813,0.0,0.0,0.0,0.0,1247.9285771809818,1.0,0,0
904,2021-10-27 19:44:48.705915,3.0480504373366943,3.048,70.11763845855653,89.14891441340409,89.1487467955542,29.66148812415162,35.6595296179511,35.65949730521818,24.814022743840724,35.65951340566039,35.65949730521818,22.095166701101043,106.97850127792069,106.97849427066038,8.395516010529606,69.31148123824029,106.97849427066038,8.325210525136495,69.0206580133683,106.97849427066038,8.306918692068116,68.94479154764467,106.97849427066038,11.600187416359338,54.31536629084361,71.31899382543443,0.1909777195161577,6.969185242718611,71.31899382543443,0.8891277876946865,15.037384455719694,71.31899382543443,1.2693165628972352,17.96698418157125,71.31899382543443,24.8049815944473,89.14876286575839,89.1487467955542,30.082088210145486,89.14878051497914,89.1487467955542,25.214408969166914,89.1487642350834,89.1487467955542,21.9038456836874,89.14875316294359,89.1487467955542,0.7377122746806615,13.697335142394067,71.31899382543443,1.0667461239955547,41.17757621032654,178.29749437611036,22.817836977600013,89.1487562197767,89.1487467955542,22.07302205127591,178.2975013093081,178.29749437611036,70.13852664149204,0.0,0.0,25.214408969167064,0.0,0.0,1.0667461239957237,0.0,0.0,0.0,0.0,1247.9285767581882,1.0,0,0
905,2021-10-27 19:44:54.207835,3.0480504373366943,3.048,70.11763846477716,89.14891441340411,89.1487467955542,29.661488139810753,35.65952961795115,35.65949730521818,24.814022760638558,35.65951340566045,35.65949730521818,22.095166718770898,106.97850127792073,106.97849427066038,8.395516023156794,69.31148129036454,106.97849427066038,8.325210537856693,69.02065806609691,106.97849427066038,8.306918704811045,68.94479160052543,106.97849427066038,11.600187434312097,54.31536633287214,71.31899382543443,0.19097773381147215,6.969185503078769,71.31899382543443,0.8891278125672218,15.037384666067696,71.31899382543443,1.2693165881074908,17.966984360011747,71.31899382543443,24.804981620439293,89.14876286575847,89.1487467955542,30.082088226755385,89.1487805149792,89.1487467955542,25.214408984638418,89.14876423508346,89.1487467955542,21.903845702565715,89.14875316294366,89.1487467955542,0.7377122927860916,13.697335308949013,71.31899382543443,1.066746154972983,41.1775768082388,178.29749437611036,22.817837001166335,89.14875621977676,89.1487467955542,22.07302207630354,178.2975013093082,178.29749437611036,70.13852664770548,0.0,0.0,25.214408984638567,0.0,0.0,1.0667461549731563,0.0,0.0,0.0,0.0,1247.928576526683,1.0,0,0
906,2021-10-27 19:44:59.421116,3.0480504373366943,3.048,70.11763846079945,89.14891441340409,89.1487467955542,29.661488129448166,35.659529617951115,35.65949730521818,24.81402274967653,35.65951340566041,35.65949730521818,22.09516670734949,106.97850127792069,106.97849427066038,8.395516014977721,69.31148125660216,106.97849427066038,8.325210529613777,69.02065803192774,106.97849427066038,8.306918696552502,68.94479156625384,106.97849427066038,11.600187422667632,54.315366305610986,71.31899382543443,0.1909777248317012,6.969185339322987,71.31899382543443,0.8891277971722559,15.037384535879426,71.31899382543443,1.2693165725182889,17.966984249676308,71.31899382543443,24.80498160435815,89.14876286575841,89.1487467955542,30.082088216066552,89.14878051497915,89.1487467955542,25.214408973358978,89.14876423508343,89.1487467955542,21.90384569043323,89.14875316294362,89.1487467955542,0.7377122796808178,13.697335187408964,71.31899382543443,1.066746135833181,41.17757643882285,178.29749437611036,22.817836986558273,89.14875621977671,89.1487467955542,22.07302206325648,178.29750130930816,178.29749437611036,70.13852664373239,0.0,0.0,25.214408973359127,0.0,0.0,1.0667461358333543,0.0,0.0,0.0,0.0,1247.9285766747155,1.0,0,0
907,2021-10-27 19:45:05.327904,3.0480504373366943,3.048,70.49742310679926,85.09653845982731,85.09636957179215,30.595155286379264,34.03858191531507,34.038546479943356,25.819003334200712,34.03856594153128,34.038546479943356,23.071039661743438,102.1156519588418,102.11564168778591,9.258902693178792,69.47955574984188,102.11564168778591,9.17425475122572,69.16122399978792,102.11564168778591,9.152316158699165,69.0784811435022,102.11564168778591,12.420076627988843,53.64733308943869,68.07709221056811,0.7089528305006881,12.817244535842875,68.07709221056811,1.481163132226245,18.526246879388538,68.07709221056811,1.8799510108981354,20.87176933175554,68.07709221056811,25.557497011917008,85.09638815877527,85.09636957179215,31.00740090136805,85.09640638591446,85.09636957179215,26.217822630210843,85.0963903672265,85.09636957179215,22.840868107085196,85.09637907304199,85.09636957179215,1.5897577286816569,19.19338087288046,68.07709221056811,1.7299984283785577,50.05516386225423,170.19273989290295,23.684479299142186,85.09638189448965,85.09636957179215,23.001832195130376,170.19274993249522,170.19273989290295,70.51787525771624,0.0,0.0,26.217822630210982,0.0,0.0,1.7299984283787224,0.0,0.0,0.0,0.0,1233.794480432236,1.0,0,0
